ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,monthly,monthly_lower,monthly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2017-03-01,4.896644607434511,3.1099175906632626,6.9110762681356,4.896644607434511,4.896644607434511,0.004575209999928874,0.004575209999928874,0.004575209999928874,0.03712284451484239,0.03712284451484239,0.03712284451484239,0.03254763451491352,0.03254763451491352,0.03254763451491352,0.0,0.0,0.0,5.078421983840744
2017-04-01,4.8525302230802065,2.7576349888259797,6.4750734524779405,4.8525302230802065,4.8525302230802065,-0.0730223015239479,-0.0730223015239479,-0.0730223015239479,-0.05628151097426009,-0.05628151097426009,-0.05628151097426009,0.0167407905496878,0.0167407905496878,0.0167407905496878,0.0,0.0,0.0,4.57942249007699
2017-05-01,4.809838883382492,2.14165318017883,5.923643855577469,4.809838883382492,4.809838883382492,-0.12256018625631585,-0.12256018625631585,-0.12256018625631585,-0.1545854676891267,-0.1545854676891267,-0.1545854676891267,-0.03202528143281086,-0.03202528143281086,-0.03202528143281086,0.0,0.0,0.0,4.066307690085462
2017-06-01,4.765724499028187,2.5974810715098298,6.427678011253297,4.765724499028187,4.765724499028187,-0.024938904833341137,-0.024938904833341137,-0.024938904833341137,-0.06099805962615333,-0.06099805962615333,-0.06099805962615333,-0.036059154792812194,-0.036059154792812194,-0.036059154792812194,0.0,0.0,0.0,4.475024551874646
2017-07-01,4.723033159330473,2.4931730846644475,6.295295698699869,4.723033159330473,4.723033159330473,-0.05257474235725994,-0.05257474235725994,-0.05257474235725994,-0.08848696596810898,-0.08848696596810898,-0.08848696596810898,-0.035912223610849066,-0.035912223610849066,-0.035912223610849066,0.0,0.0,0.0,4.305106284894547
2017-08-01,4.678918774976169,3.538425065150201,7.301573385964277,4.678918774976169,4.678918774976169,0.12768916509982012,0.12768916509982012,0.12768916509982012,0.1593377785008716,0.1593377785008716,0.1593377785008716,0.0316486134010515,0.0316486134010515,0.0316486134010515,0.0,0.0,0.0,5.424447298366891
2017-09-01,4.652647711512236,3.3444357872932104,6.911318483875478,4.652647711512236,4.652647711512236,0.10146899483309478,0.10146899483309478,0.10146899483309478,0.11417647759664344,0.11417647759664344,0.11417647759664344,0.012707482763548654,0.012707482763548654,0.012707482763548654,0.0,0.0,0.0,5.183870638710787
2017-10-01,4.627224101708428,2.447699220469015,6.135912777152841,4.627224101708428,4.627224101708428,-0.09762994764283006,-0.09762994764283006,-0.09762994764283006,-0.06853203414689413,-0.06853203414689413,-0.06853203414689413,0.02909791349593595,0.02909791349593595,0.02909791349593595,0.0,0.0,0.0,4.310111021564815
2017-11-01,4.600953038244495,2.898587172498075,6.66428906528441,4.600953038244495,4.600953038244495,0.015820021156424016,0.015820021156424016,0.015820021156424016,0.02910084356345872,0.02910084356345872,0.02910084356345872,0.013280822407034702,0.013280822407034702,0.013280822407034702,0.0,0.0,0.0,4.734844652853268
2017-12-01,4.575529428440689,3.378723155585064,7.1879714089455025,4.575529428440689,4.575529428440689,0.10900506662402741,0.10900506662402741,0.10900506662402741,0.14124470489224977,0.14124470489224977,0.14124470489224977,0.03223963826822234,0.03223963826822234,0.03223963826822234,0.0,0.0,0.0,5.221798732286598
2018-01-01,4.549258364976755,2.3852132420422616,6.300852754576416,4.549258364976755,4.549258364976755,-0.03851240999983885,-0.03851240999983885,-0.03851240999983885,-0.06063621999984754,-0.06063621999984754,-0.06063621999984754,-0.022123810000008674,-0.022123810000008674,-0.022123810000008674,0.0,0.0,0.0,4.273408533921877
2018-02-01,4.539091536987477,1.8794244806829552,5.757386423078155,4.539091536987477,4.539091536987477,-0.12256018625622533,-0.12256018625622533,-0.12256018625622533,-0.14376275639915115,-0.14376275639915115,-0.14376275639915115,-0.021202570142925807,-0.021202570142925807,-0.021202570142925807,0.0,0.0,0.0,3.8865392260820975
2018-03-01,4.529908595577806,2.831139263142772,6.687995193175661,4.529908595577806,4.529908595577806,0.015820021156553718,0.015820021156553718,0.015820021156553718,0.05092461087327883,0.05092461087327883,0.05092461087327883,0.035104589716725115,0.035104589716725115,0.035104589716725115,0.0,0.0,0.0,4.760592428099126
2018-04-01,4.519741767588528,2.6615513762573353,6.542521422525073,4.519741767588528,4.519741767588528,0.0045752099999297625,0.0045752099999297625,0.0045752099999297625,0.018474524996172945,0.018474524996172945,0.018474524996172945,0.013899314996243185,0.013899314996243185,0.013899314996243185,0.0,0.0,0.0,4.603241849850089
2018-05-01,4.509902901792453,2.1860927070159595,6.032469850479929,4.509902901792453,4.509902901792453,-0.03851240999979619,-0.03851240999979619,-0.03851240999979619,-0.07070233185787146,-0.07070233185787146,-0.07070233185787146,-0.032189921858075274,-0.032189921858075274,-0.032189921858075274,0.0,0.0,0.0,4.191042250183145
2018-06-01,4.499736073803175,1.8717260152401678,5.632700925752999,4.499736073803175,4.499736073803175,-0.1225601862561227,-0.1225601862561227,-0.1225601862561227,-0.15947335273071525,-0.15947335273071525,-0.15947335273071525,-0.036913166474592564,-0.036913166474592564,-0.036913166474592564,0.0,0.0,0.0,3.782148075710437
2018-07-01,4.502757022902546,2.11774201712899,5.911503619963748,4.502757022902546,4.502757022902546,-0.0730223015242149,-0.0730223015242149,-0.0730223015242149,-0.10600374704515934,-0.10600374704515934,-0.10600374704515934,-0.03298144552094444,-0.03298144552094444,-0.03298144552094444,0.0,0.0,0.0,4.02544790644097
2018-08-01,4.505878670305231,2.6612220560690014,6.38203863408021,4.505878670305231,4.505878670305231,-0.05257474235744947,-0.05257474235744947,-0.05257474235744947,-0.02004716306952655,-0.02004716306952655,-0.02004716306952655,0.032527579287922895,0.032527579287922895,0.032527579287922895,0.0,0.0,0.0,4.415548585830121
2018-09-01,4.5090003177079145,3.3253934225099706,7.136677380684882,4.5090003177079145,4.5090003177079145,0.12768916509981826,0.12768916509981826,0.12768916509981826,0.13864711675332242,0.13864711675332242,0.13864711675332242,0.010957951653504161,0.010957951653504161,0.010957951653504161,0.0,0.0,0.0,5.134160211197931
2018-10-01,4.512021266807286,2.891623554724796,6.84662024949633,4.512021266807286,4.512021266807286,0.05068003489973377,0.05068003489973377,0.05068003489973377,0.07816767466126262,0.07816767466126262,0.07816767466126262,0.027487639761528848,0.027487639761528848,0.027487639761528848,0.0,0.0,0.0,4.864715477255776
2018-11-01,4.51514291420997,2.176508262430273,6.0663737541250935,4.51514291420997,4.51514291420997,-0.09762994764279866,-0.09762994764279866,-0.09762994764279866,-0.08479863466895957,-0.08479863466895957,-0.08479863466895957,0.01283131297383909,0.01283131297383909,0.01283131297383909,0.0,0.0,0.0,4.132264959749738
2018-12-01,4.518163863309341,3.285927337125103,7.132429614798743,4.518163863309341,4.518163863309341,0.10146899483313246,0.10146899483313246,0.10146899483313246,0.1362528464256518,0.1362528464256518,0.1362528464256518,0.03478385159251933,0.03478385159251933,0.03478385159251933,0.0,0.0,0.0,5.133776550302758
2019-01-01,4.529524698786605,3.140735488422583,6.859780754618725,4.529524698786605,4.529524698786605,0.10900506662419446,0.10900506662419446,0.10900506662419446,0.08632731007727922,0.08632731007727922,0.08632731007727922,-0.022677756546915232,-0.022677756546915232,-0.022677756546915232,0.0,0.0,0.0,4.920546381961451
2019-02-01,4.540885534263869,2.5139981024628835,6.221777787234054,4.540885534263869,4.540885534263869,-0.03851241000001698,-0.03851241000001698,-0.03851241000001698,-0.06060858339516697,-0.06060858339516697,-0.06060858339516697,-0.022096173395149986,-0.022096173395149986,-0.022096173395149986,0.0,0.0,0.0,4.26566889467253
